MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,VesselType,Status,Length,Width,synthetic
419000102,2025-03-13T17:54:00,18.79412,70.65393,12.8,336.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,167,18,True
419000102,2025-03-13T17:57:00,18.80337,70.64938,12.5,332.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,228,58,True
419000102,2025-03-13T18:00:00,18.81348,70.64392,12.8,334.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,275,49,True
419000102,2025-03-13T18:03:00,18.82286,70.63896,13.0,332.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,286,37,True
419000102,2025-03-13T18:06:00,18.83291,70.63486,13.0,334.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,163,22,True
419000102,2025-03-13T18:09:00,18.84274,70.63033,12.9,334.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,97,15,True
419000102,2025-03-13T18:12:00,18.85291,70.62563,13.1,336.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,239,54,True
419000102,2025-03-13T18:15:00,18.86247,70.61998,13.2,334.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,240,43,True
419000102,2025-03-13T18:18:00,18.87223,70.61553,13.5,334.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,213,56,True
419000102,2025-03-13T18:21:00,18.88176,70.61086,13.2,335.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,181,25,True
419000102,2025-03-13T18:24:00,18.89106,70.60592,13.0,337.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,129,19,True
419000102,2025-03-13T18:27:00,18.9019,70.60081,12.9,333.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,150,56,True
419000102,2025-03-13T18:30:00,18.91136,70.59601,12.9,334.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,292,18,True
419000102,2025-03-13T18:33:00,18.92127,70.59074,12.5,333.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,253,16,True
419000102,2025-03-13T18:36:00,18.93134,70.58557,13.2,334.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,184,23,True
419000102,2025-03-13T18:39:00,18.94033,70.58122,12.7,333.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,134,29,True
419000102,2025-03-13T18:42:00,18.95035,70.5769,12.6,335.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,267,14,True
419000102,2025-03-13T18:45:00,18.96011,70.57174,13.2,335.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,151,17,True
419000102,2025-03-13T18:48:00,18.9705,70.56698,12.9,334.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,170,59,True
419000102,2025-03-13T18:51:00,18.98101,70.56169,12.7,337.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,297,50,True
419000102,2025-03-13T18:54:00,18.98974,70.55713,13.1,337.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,140,48,True
419000102,2025-03-13T18:57:00,18.99988,70.55229,12.6,334.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,328,16,True
419000102,2025-03-13T19:00:00,19.00884,70.54843,13.0,337.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,288,22,True
419000102,2025-03-13T19:03:00,19.01908,70.54269,13.3,335.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,118,40,True
419000102,2025-03-13T19:06:00,19.02918,70.53824,13.2,335.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,296,44,True
419000102,2025-03-13T19:09:00,19.03824,70.53331,12.8,331.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,312,15,True
419000102,2025-03-13T19:12:00,19.04858,70.52844,12.9,335.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,204,47,True
419000102,2025-03-13T19:15:00,19.05789,70.52331,13.4,336.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,273,39,True
419000102,2025-03-13T19:18:00,19.06775,70.51841,13.3,335.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,134,38,True
419000102,2025-03-13T19:21:00,19.07822,70.51396,13.1,336.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,265,34,True
419000102,2025-03-13T19:24:00,19.0875,70.50901,13.1,335.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,112,29,True
419000102,2025-03-13T19:27:00,19.09764,70.50408,12.9,334.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,233,14,True
419000102,2025-03-13T19:30:00,19.1066,70.49922,13.4,335.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,260,19,True
419000102,2025-03-13T19:33:00,19.11643,70.49385,13.1,333.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,140,27,True
419000102,2025-03-13T19:36:00,19.12736,70.48945,12.8,334.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,327,27,True
419000102,2025-03-13T19:39:00,19.13686,70.48524,12.8,332.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,239,36,True
419000102,2025-03-13T19:42:00,19.1461,70.47917,12.4,335.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,325,36,True
419000102,2025-03-13T19:45:00,19.15672,70.47505,12.9,334.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,234,29,True
419000102,2025-03-13T19:48:00,19.16669,70.47016,13.0,335.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,164,51,True
419000102,2025-03-13T19:51:00,19.17569,70.46464,12.8,335.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,303,19,True
419000102,2025-03-13T19:54:00,19.18559,70.46026,13.0,331.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,263,17,True
419000102,2025-03-13T19:57:00,19.1954,70.45649,13.1,336.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,102,27,True
419000102,2025-03-13T20:00:00,19.20555,70.4503,12.9,336.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,322,18,True
419000102,2025-03-13T20:03:00,19.21528,70.4462,13.3,336.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,114,30,True
419000102,2025-03-13T20:06:00,19.22524,70.44089,13.4,330.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,219,52,True
419000102,2025-03-13T20:09:00,19.23385,70.43697,13.0,334.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,328,36,True
419000102,2025-03-13T20:12:00,19.2452,70.43114,13.2,334.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,112,49,True
419000102,2025-03-13T20:15:00,19.25479,70.42633,13.0,337.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,111,59,True
419000102,2025-03-13T20:18:00,19.26345,70.42117,12.8,336.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,108,36,True
419000102,2025-03-13T20:21:00,19.27438,70.41658,13.1,332.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,203,49,True
419000102,2025-03-13T20:24:00,19.28377,70.41193,12.9,337.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,305,22,True
419000102,2025-03-13T20:27:00,19.29383,70.40832,13.0,335.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,247,21,True
419000102,2025-03-13T20:30:00,19.3032,70.40194,12.6,335.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,132,14,True
419000102,2025-03-13T20:33:00,19.31368,70.39736,13.0,334.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,316,15,True
419000102,2025-03-13T20:36:00,19.32276,70.39282,13.3,337.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,91,23,True
419000102,2025-03-13T20:39:00,19.33212,70.3873,13.0,333.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,120,32,True
419000102,2025-03-13T20:42:00,19.34286,70.38296,12.9,334.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,194,24,True
419000102,2025-03-13T20:45:00,19.35302,70.37744,12.8,334.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,266,20,True
419000102,2025-03-13T20:48:00,19.36208,70.37303,12.8,333.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,222,46,True
419000102,2025-03-13T20:51:00,19.37118,70.368,12.8,335.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,92,40,True
419000102,2025-03-13T20:54:00,19.38161,70.36349,12.9,334.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,268,21,True
419000102,2025-03-13T20:57:00,19.39125,70.35923,13.0,335.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,93,43,True
419000102,2025-03-13T21:00:00,19.40166,70.35402,13.3,334.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,146,20,True
419000102,2025-03-13T21:03:00,19.4108,70.34929,13.3,334.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,167,36,True
419000102,2025-03-13T21:06:00,19.42041,70.34401,12.8,336.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,107,23,True
419000102,2025-03-13T21:09:00,19.43018,70.33896,13.0,335.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,329,39,True
419000102,2025-03-13T21:12:00,19.44075,70.33466,13.0,335.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,162,22,True
419000102,2025-03-13T21:15:00,19.44983,70.32977,13.1,334.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,141,53,True
419000102,2025-03-13T21:18:00,19.45997,70.32449,13.0,334.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,260,52,True
419000102,2025-03-13T21:21:00,19.47007,70.3202,13.2,335.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,321,14,True
419000102,2025-03-13T21:24:00,19.47921,70.31595,13.0,337.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,268,22,True
419000102,2025-03-13T21:27:00,19.48976,70.31076,12.9,335.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,96,30,True
419000102,2025-03-13T21:30:00,19.4991,70.305,13.2,334.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,156,51,True
419000102,2025-03-13T21:33:00,19.50896,70.30036,13.3,335.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,300,34,True
419000102,2025-03-13T21:36:00,19.51975,70.29595,13.0,338.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,295,44,True
419000102,2025-03-13T21:39:00,19.52877,70.29033,12.6,337.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,277,37,True
419000102,2025-03-13T21:42:00,19.53826,70.28623,12.9,332.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,325,22,True
419000102,2025-03-13T21:45:00,19.54817,70.28135,12.9,333.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,111,15,True
419000102,2025-03-13T21:48:00,19.55828,70.27675,12.8,334.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,138,33,True
419000102,2025-03-13T21:51:00,19.56731,70.27151,12.7,335.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,91,56,True
419000102,2025-03-13T21:54:00,19.5773,70.26645,13.0,336.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,245,54,True
419000102,2025-03-13T21:57:00,19.58697,70.26206,12.9,335.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,82,24,True
419000102,2025-03-13T22:00:00,19.59632,70.25685,13.1,334.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,200,26,True
419000102,2025-03-13T22:03:00,19.60651,70.252,12.6,336.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,125,15,True
419000102,2025-03-13T22:06:00,19.61637,70.24757,13.2,336.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,170,20,True
419000102,2025-03-13T22:09:00,19.62683,70.24263,12.9,335.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,314,23,True
419000102,2025-03-13T22:12:00,19.63657,70.23788,13.3,336.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,87,25,True
419000102,2025-03-13T22:15:00,19.64637,70.23231,12.8,333.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,137,58,True
419000102,2025-03-13T22:18:00,19.65661,70.22842,12.9,334.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,165,39,True
419000102,2025-03-13T22:21:00,19.66584,70.22319,13.0,333.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,110,40,True
419000102,2025-03-13T22:24:00,19.67623,70.21789,13.2,335.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,127,54,True
419000102,2025-03-13T22:27:00,19.68524,70.21319,13.1,337.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,253,29,True
419000102,2025-03-13T22:30:00,19.69534,70.20906,13.3,335.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,303,37,True
419000102,2025-03-13T22:33:00,19.70622,70.20352,13.6,335.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,270,53,True
419000102,2025-03-13T22:36:00,19.71477,70.19882,12.7,333.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,164,49,True
419000102,2025-03-13T22:39:00,19.72434,70.19396,12.9,335.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,131,26,True
419000102,2025-03-13T22:42:00,19.73352,70.18843,12.9,336.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,232,37,True
419000102,2025-03-13T22:45:00,19.74368,70.18403,12.9,333.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,235,21,True
419000102,2025-03-13T22:48:00,19.75441,70.17935,13.2,336.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,234,21,True
419000102,2025-03-13T22:51:00,19.76413,70.17442,12.9,335.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,290,40,True
419000102,2025-03-13T22:54:00,19.77385,70.16932,13.2,330.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,90,41,True
419000102,2025-03-13T22:57:00,19.78357,70.16459,13.0,335.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,84,41,True
419000102,2025-03-13T23:00:00,19.7927,70.16015,12.8,336.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,184,56,True
419000102,2025-03-13T23:03:00,19.80319,70.15537,12.9,333.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,203,50,True
419000102,2025-03-13T23:06:00,19.81326,70.15008,12.9,334.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,287,31,True
419000102,2025-03-13T23:09:00,19.823,70.14501,13.2,335.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,151,51,True
419000102,2025-03-13T23:12:00,19.83217,70.14052,13.1,334.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,223,28,True
419000102,2025-03-13T23:15:00,19.8425,70.13563,13.1,335.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,92,55,True
419000102,2025-03-13T23:18:00,19.85214,70.13055,12.9,335.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,124,25,True
419000102,2025-03-13T23:21:00,19.86213,70.12629,13.0,336.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,207,42,True
419000102,2025-03-13T23:24:00,19.87186,70.1205,13.3,330.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,107,38,True
419000102,2025-03-13T23:27:00,19.88136,70.11647,12.9,335.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,200,40,True
419000102,2025-03-13T23:30:00,19.892,70.11143,13.0,332.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,127,28,True
419000102,2025-03-13T23:33:00,19.90096,70.10632,13.4,334.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,245,35,True
419000102,2025-03-13T23:36:00,19.91088,70.10145,12.8,333.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,295,30,True
419000102,2025-03-13T23:39:00,19.92066,70.09678,13.2,334.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,248,22,True
419000102,2025-03-13T23:42:00,19.92981,70.09207,13.2,334.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,286,21,True
419000102,2025-03-13T23:45:00,19.94039,70.08679,13.3,334.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,157,44,True
419000102,2025-03-13T23:48:00,19.95062,70.0822,12.9,335.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,226,57,True
419000102,2025-03-13T23:51:00,19.95987,70.07718,12.8,335.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,320,36,True
419000102,2025-03-13T23:54:00,19.96967,70.07261,13.0,335.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,290,39,True
419000102,2025-03-13T23:57:00,19.97936,70.06717,12.9,334.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,309,34,True
419000102,2025-03-14T00:00:00,19.98872,70.06271,13.0,334.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,236,27,True
419000102,2025-03-14T00:03:00,19.99982,70.05812,13.3,335.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,180,16,True
419000102,2025-03-14T00:06:00,20.00875,70.0527,13.1,334.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,116,58,True
419000102,2025-03-14T00:09:00,20.01816,70.04768,13.1,333.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,204,17,True
419000102,2025-03-14T00:12:00,20.02881,70.04344,13.1,334.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,223,40,True
419000102,2025-03-14T00:15:00,20.03833,70.03839,13.0,335.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,302,32,True
419000102,2025-03-14T00:18:00,20.04834,70.03357,13.0,335.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,201,32,True
419000102,2025-03-14T00:21:00,20.05778,70.0289,12.6,334.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,199,53,True
419000102,2025-03-14T00:24:00,20.06755,70.02391,12.8,333.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,132,23,True
419000102,2025-03-14T00:27:00,20.0772,70.01822,13.2,335.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,127,33,True
419000102,2025-03-14T00:30:00,20.08717,70.0143,13.2,334.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,284,38,True
419000102,2025-03-14T00:33:00,20.09728,70.00857,12.7,336.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,328,19,True
419000102,2025-03-14T00:36:00,20.10661,70.00431,13.3,335.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,130,53,True
419000102,2025-03-14T00:39:00,20.11658,70.00049,13.2,336.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,237,33,True
419000102,2025-03-14T00:42:00,20.12604,69.9951,13.1,334.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,176,35,True
419000102,2025-03-14T00:45:00,20.13606,69.98976,12.8,331.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,265,33,True
419000102,2025-03-14T00:48:00,20.14605,69.98466,13.1,336.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,158,53,True
419000102,2025-03-14T00:51:00,20.15637,69.9802,13.5,333.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,118,42,True
419000102,2025-03-14T00:54:00,20.16503,69.97471,13.2,335.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,169,37,True
419000102,2025-03-14T00:57:00,20.17524,69.97058,12.9,334.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,242,24,True
419000102,2025-03-14T01:00:00,20.1859,69.96515,12.9,334.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,317,30,True
419000102,2025-03-14T01:03:00,20.19554,69.96036,13.0,336.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,302,21,True
419000102,2025-03-14T01:06:00,20.20438,69.95589,13.2,335.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,162,36,True
419000102,2025-03-14T01:09:00,20.21494,69.95026,12.8,334.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,119,27,True
419000102,2025-03-14T01:12:00,20.22471,69.94616,13.0,334.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,277,27,True
419000102,2025-03-14T01:15:00,20.23475,69.94047,12.7,335.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,217,50,True
419000102,2025-03-14T01:18:00,20.24385,69.93601,13.1,336.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,164,44,True
419000102,2025-03-14T01:21:00,20.25399,69.93177,13.1,336.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,139,45,True
419000102,2025-03-14T01:24:00,20.26346,69.92612,13.0,336.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,121,56,True
419000102,2025-03-14T01:27:00,20.27478,69.92136,13.0,335.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,132,26,True
419000102,2025-03-14T01:30:00,20.28324,69.91732,12.9,337.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,227,19,True
419000102,2025-03-14T01:33:00,20.29355,69.91175,13.0,332.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,310,29,True
419000102,2025-03-14T01:36:00,20.30292,69.90801,12.9,336.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,99,21,True
419000102,2025-03-14T01:39:00,20.31281,69.90222,13.3,334.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,185,27,True
419000102,2025-03-14T01:42:00,20.32256,69.89809,13.0,333.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,117,15,True
419000102,2025-03-14T01:45:00,20.33206,69.89266,12.9,332.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,291,15,True
419000102,2025-03-14T01:48:00,20.34213,69.88802,13.2,336.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,229,52,True
419000102,2025-03-14T01:51:00,20.35214,69.88188,13.0,334.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,257,59,True
419000102,2025-03-14T01:54:00,20.36252,69.87789,12.7,336.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,195,57,True
419000102,2025-03-14T01:57:00,20.37163,69.8727,13.0,335.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,107,58,True
419000102,2025-03-14T02:00:00,20.38137,69.86827,12.6,333.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,248,42,True
419000102,2025-03-14T02:03:00,20.39104,69.8637,13.1,336.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,256,42,True
419000102,2025-03-14T02:06:00,20.40134,69.85832,13.2,336.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,130,43,True
419000102,2025-03-14T02:09:00,20.41078,69.85337,13.2,333.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,185,54,True
419000102,2025-03-14T02:12:00,20.4206,69.84788,13.2,334.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,216,37,True
419000102,2025-03-14T02:15:00,20.43051,69.8437,13.0,334.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,230,48,True
419000102,2025-03-14T02:18:00,20.44031,69.83842,13.2,336.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,235,40,True
419000102,2025-03-14T02:21:00,20.4508,69.83343,12.9,333.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,277,54,True
419000102,2025-03-14T02:24:00,20.45909,69.82916,13.2,334.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,312,42,True
419000102,2025-03-14T02:27:00,20.46911,69.82413,13.1,334.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,155,47,True
419000102,2025-03-14T02:30:00,20.4796,69.8193,13.2,336.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,140,55,True
419000102,2025-03-14T02:33:00,20.48915,69.81405,13.1,333.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,267,37,True
419000102,2025-03-14T02:36:00,20.49933,69.809,13.1,332.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,140,25,True
419000102,2025-03-14T02:39:00,20.50803,69.80452,13.4,333.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,309,56,True
419000102,2025-03-14T02:42:00,20.51828,69.79981,13.1,335.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,328,27,True
419000102,2025-03-14T02:45:00,20.52883,69.79513,13.0,335.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,143,49,True
419000102,2025-03-14T02:48:00,20.53751,69.79038,13.3,333.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,325,33,True
419000102,2025-03-14T02:51:00,20.54783,69.7854,13.2,330.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,273,19,True
419000102,2025-03-14T02:54:00,20.55805,69.78039,13.2,335.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,128,59,True
419000102,2025-03-14T02:57:00,20.56774,69.77554,13.2,337.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,194,19,True
419000102,2025-03-14T03:00:00,20.57785,69.77026,13.1,336.6,335,SYN-TANKER-BRAVO,IMO9000002,84,0,283,41,True
419000102,2025-03-14T03:03:00,20.58696,69.76638,12.8,335.2,335,SYN-TANKER-BRAVO,IMO9000002,84,0,132,14,True
419000102,2025-03-14T03:06:00,20.59733,69.76095,13.0,335.9,335,SYN-TANKER-BRAVO,IMO9000002,84,0,146,53,True
419000102,2025-03-14T03:09:00,20.60703,69.75489,13.3,336.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,209,40,True
419000102,2025-03-14T03:12:00,20.61752,69.75046,12.7,331.7,335,SYN-TANKER-BRAVO,IMO9000002,84,0,219,57,True
419000103,2025-03-13T22:05:00,19.30022,70.88766,14.2,268.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,238,37,True
419000103,2025-03-13T22:08:00,19.29988,70.87575,14.1,271.5,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,175,43,True
419000103,2025-03-13T22:11:00,19.29996,70.86384,13.9,269.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,235,25,True
419000103,2025-03-13T22:14:00,19.30002,70.85132,14.1,269.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,246,51,True
419000103,2025-03-13T22:17:00,19.29929,70.83846,13.9,271.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,192,48,True
419000103,2025-03-13T22:20:00,19.30011,70.82623,14.0,270.0,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,122,45,True
419000103,2025-03-13T22:23:00,19.29955,70.81331,14.0,271.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,270,47,True
419000103,2025-03-13T22:26:00,19.29984,70.80168,13.8,268.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,314,57,True
419000103,2025-03-13T22:29:00,19.30013,70.78877,13.7,273.4,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,223,59,True
419000103,2025-03-13T22:32:00,19.30023,70.77672,13.9,268.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,240,40,True
419000103,2025-03-13T22:35:00,19.30019,70.76442,14.0,271.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,183,30,True
419000103,2025-03-13T22:38:00,19.29972,70.75207,13.7,269.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,270,37,True
419000103,2025-03-13T22:41:00,19.30025,70.73957,14.4,269.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,160,31,True
419000103,2025-03-13T22:44:00,19.29971,70.72823,13.9,269.0,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,131,59,True
